web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715883531-148,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"IdeaPad 1i 14.0"" HD Laptop - Intel Celeron N4020, 4GB RAM, 64GB eMMC, Windows 11 S Mode - Cloud Grey (82V6S00000)",https://www.amazon.ca/Lenovo-IdeaPad-14-0-Laptop-82V6S00000/dp/B0BKH1LV75/ref=sr_1_93?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.hg2wzDmAEwwdF0xmQDrGpZM9IyTuG9cMOFEGY5H6F2eUvydEN3V5hRNFopsxk_2xHp-3sGpG6-xVd_M9x7bWScz_2pZFni8Gxm0OVRtYqa2weTZDXFVYPujamRZxls3_H2X7EpmiFxAZ3DMOOud_oM7QWQ7ha5z_3566w8kfRKdegPBwc_ENu3At34b3qfl7O1ENcImsgu10dftFYTxJGwFpXup_W1TyFHD2EElWKnqW7ORKLjh09HzepkiXrZN_pF8Aclz9Vl7bAB4Lz16N7s84UufFPl8JBCUJyNEX7xA.bYYa9IiRPxjGYa2flVmeGoPCiYaihJjMZKNK1PYExmE&dib_tag=se&keywords=samsung+laptop&qid=1715883509&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-93,"Lenovo IdeaPad 1i 14.0"" HD Laptop - Intel Celeron N4020, 4GB RAM, 64GB eMMC, Windows 11 S Mode - Cloud Grey (82V6S00000)",259,Lenovo,Lenovo IdeaPad 1i,_14 Inches,_1366 x 768 pixels,Celeron N4020,_1.1 GHz celeron_n4020,_Integrated,_4 DDR4,_Emmc,_Windows 11 Home,_48.4 x 29.6 x 7.2 cm; 1.7 kg,_2,_Intel
1715883808-206,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"14w Gen 2 14"" FHD Laptop - AMD 3015e, 4GB RAM, 128GB SSD, Windows 11 Pro, Educational, Rugged and MIL-STD-810H Durability - 82N80024US",https://www.amazon.ca/Lenovo-14w-Gen-FHD-Laptop/dp/B0BYNYJPKV/ref=sr_1_35?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.XCSRziknOcXsAFcRmDuGzTOJTIS_q9sBWXs0sVuT5vcq-35O6GJjhzXgCV2R3U-1DpBmWdxr1Jyw4SFHqeQFv84_AztqlrLydnKRgDgns0NkoYu510yjBY6rxKcWAlsdiL8PzX8gVBFHvzJybGoMrD9QTKtwDqMNacIefGyVJ25T2Dktln3rw8J4w7g3GOQdmNZPdB_dlIKwc9H3dnNLWoLmnKLU4XglCZ3thpYkxgBYK8HSbZ1kvSon9sfOD78ZK70mlGg1suSQe1QI6LIuGhtr3v21wFxZYcCRFda4ozg.NXlTyBjdlqgPcVBawjYwMjm3oM9n7Au5eLiGgZrpJZc&dib_tag=se&keywords=samsung+laptop&qid=1715883738&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-35,"Lenovo 14w Gen 2 14"" FHD Laptop - AMD 3015e, 4GB RAM, 128GB SSD, Windows 11 Pro, Educational, Rugged and MIL-STD-810H Durability - 82N80024US",268,Lenovo,Lenovo 14w Gen 2,_14 Inches,_1920 x 1080 pixels,Unknown,_2.3 GHz,_Integrated,_DDR4 SDRAM,_128 GB SSD,_Windows 11 Pro,,_1,_AMD
1715883481-138,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"V15 GEN 3 15.6"" FHD Business Laptop, AMD Ryzen 5 7520U, 16GB RAM, 2TB PCIe SSD, AMD Radeon Graphics, HD Camera, Dolby Audio, Wi-Fi 6, Bluetooth, Win 11 Pro, Black, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-V15-Business-Graphics-Bluetooth/dp/B0CVTX21LK/ref=sr_1_103?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.EcZ1Eke0X5pA9x6GPWFhU2ApyQFt4gkUV-CtL3X9vRSB12TNN4RVGVO41Dq7y0-kIlbdM_O4iVyC6YQGY8s6pioVrjTdklz6KivZQbhp3GbPPQjmbvkCdZUV7gWPmhGqWMRvlMF97lTI9pmVd17KpHCy3adaFVLdCbReSrivmC0sEuNALw5X_5AFXX2ji4cgXPHcauXLwhl00YqEfC4Go2WA65KCxolPLe-HtL9CjZHYx2r0ucfSifWCd6O3dGgWNZFsdiao9zlFkdj8OHIdffgA17mO3jZ1W3GNoGCNDkM.K1QaBoE6DFpglqghk-EEVkEfpwaJYotQ4VjmJRqYcJs&dib_tag=se&keywords=samsung+laptop&qid=1715883402&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-103&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo V15 GEN 3 15.6"" FHD Business Laptop, AMD Ryzen 5 7520U, 16GB RAM, 2TB PCIe SSD, AMD Radeon Graphics, HD Camera, Dolby Audio, Wi-Fi 6, Bluetooth, Win 11 Pro, Black, 32GB Hotface USB Card",949,Lenovo,_Lenovo V15 G3,_15.6 Inches,_1920 x 1080 pixel,Ryzen 5,_2.8 GHz ryzen_5,_Integrated,_16 GB DDR4,_2 TB SSD,_Windows 11 Pro,,_4,_AMD
1715883682-179,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Gram 16Ó 16:10 WUXGA IPS Ultra-Lightweight Laptop, Intel¨ 13th Gen Core¨ i5 Evoª Platform, Windows 11 Home",https://www.amazon.ca/LG-Gram-16-Ultra-Lightweight-Platform/dp/B0C3NKHPDM/ref=sr_1_62?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.0rDNG615bmKYq-Yhs7znBSi3_PZAU_FOTrVa3wySGQdukWlnR2uyV_eIzOxx6dzZYb5rJ0Xd_7HDDETQGbESky1njnTg81QhdpBj1IuYaVbbJV2J-wnPeS6Ghqpc_fDNVUk-roQsKYL5r_V6nnKHTtoV-dfsby9MdP7cNPMfq-JHDCzj-IHEOoC2xoRqyhCdj36WPD2EMvOGjVoG1xFC0XFr9FkvZijRj2DwC1EALJzJLSmBPj6BRo1thaITXJtQuLnp_REhNj1bgtckOvyQdPXvfcQp5B3y0cki0nhP1cA.tNYSylOXDJDWNTymdD8ydL9v6rQnsyvACKA5HepOLec&dib_tag=se&keywords=samsung+laptop&qid=1715883633&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-62,"LG Gram 16Ó 16:10 WUXGA IPS Ultra-Lightweight Laptop, Intel¨ 13th Gen Core¨ i5 Evoª Platform, Windows 11 Home","1,299.00",LG,LG,_16 Inches,_2560 x 1600 pixels,Core i5,_3.4 GHz core_i5,_Integrated,_16 LPDDR4X,_SSD,_Windows 11 Home,_47.3 x 29 x 6.3 cm; 2.22 kg,_1,_Intel
1715883489-140,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Gram 17"" Ultra-Lightweight Laptop with 16:10 WQXGA(2560x1600) IPS Anti-Glare Display, Intel i7 16GB RAM 512GB SSD, 80Wh Battery, Thunderbolt 4, Obsidian Black, 17Z90R-K.AA75A9",https://www.amazon.ca/LG-Gram-Ultra-Lightweight-Laptop-17Z90R-K-AA75A9/dp/B0BTTRNTSP/ref=sr_1_101?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.EcZ1Eke0X5pA9x6GPWFhU2ApyQFt4gkUV-CtL3X9vRSB12TNN4RVGVO41Dq7y0-kIlbdM_O4iVyC6YQGY8s6pioVrjTdklz6KivZQbhp3GbPPQjmbvkCdZUV7gWPmhGqWMRvlMF97lTI9pmVd17KpHCy3adaFVLdCbReSrivmC0sEuNALw5X_5AFXX2ji4cgXPHcauXLwhl00YqEfC4Go2WA65KCxolPLe-HtL9CjZHYx2r0ucfSifWCd6O3dGgWNZFsdiao9zlFkdj8OHIdffgA17mO3jZ1W3GNoGCNDkM.K1QaBoE6DFpglqghk-EEVkEfpwaJYotQ4VjmJRqYcJs&dib_tag=se&keywords=samsung+laptop&qid=1715883402&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-101&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"LG Gram 17"" Ultra-Lightweight Laptop with 16:10 WQXGA(2560x1600) IPS Anti-Glare Display, Intel i7 16GB RAM 512GB SSD, 80Wh Battery, Thunderbolt 4, Obsidian Black, 17Z90R-K.AA75A9","1,499.00",LG,LG,_17 Inches,_2560 x 1600 pixels,Core i7,_3.7 GHz core_i7,_Integrated,_16 GB Lpddr 5,_512 GB SSD,_Windows 11 Home,_51.79 x 33 x 9.9 cm; 1.35 kg,_1,_Intel
1715883493-141,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Gram 16"" Ultra-Lightweight Laptop with 16:10 WQXGA(2560x1600) IPS Anti-Glare Display, Intel i7-1360P, 16GB RAM | 512GB SSD, 80Wh Battery, Thunderbolt 4, Obsidian Black, 16Z90R-K.AA75A9",https://www.amazon.ca/LG-Gram-Ultra-Lightweight-Laptop-16Z90R-K-AA75A9/dp/B0BTTSPPMV/ref=sr_1_100?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.EcZ1Eke0X5pA9x6GPWFhU2ApyQFt4gkUV-CtL3X9vRSB12TNN4RVGVO41Dq7y0-kIlbdM_O4iVyC6YQGY8s6pioVrjTdklz6KivZQbhp3GbPPQjmbvkCdZUV7gWPmhGqWMRvlMF97lTI9pmVd17KpHCy3adaFVLdCbReSrivmC0sEuNALw5X_5AFXX2ji4cgXPHcauXLwhl00YqEfC4Go2WA65KCxolPLe-HtL9CjZHYx2r0ucfSifWCd6O3dGgWNZFsdiao9zlFkdj8OHIdffgA17mO3jZ1W3GNoGCNDkM.K1QaBoE6DFpglqghk-EEVkEfpwaJYotQ4VjmJRqYcJs&dib_tag=se&keywords=samsung+laptop&qid=1715883402&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-100,"LG Gram 16"" Ultra-Lightweight Laptop with 16:10 WQXGA(2560x1600) IPS Anti-Glare Display, Intel i7-1360P, 16GB RAM | 512GB SSD, 80Wh Battery, Thunderbolt 4, Obsidian Black, 16Z90R-K.AA75A9","1,599.00",LG,LG,_16 Inches,_2560 x 1600 pixels,Core i7,_3.7 GHz core_i7,_Integrated,_16 GB Lpddr 5,_512 GB SSD,_Windows 11 Home,_47.5 x 29 x 6 cm; 1.19 kg,_1,_Intel
1715883541-150,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Gram 16"" Laptop with 16:10 WQXGA (2560x1600) IPS Display, Ultra-Light, Intel i7-1360P | 16GB RAM | 1TB SSD, Obsidian Black, 16ZB90R-K.AA78A9",https://www.amazon.ca/LG-Gram-Laptop-Ultra-Light-16ZB90R-K-AA78A9/dp/B0BTTRP3VX/ref=sr_1_91?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.hg2wzDmAEwwdF0xmQDrGpZM9IyTuG9cMOFEGY5H6F2eUvydEN3V5hRNFopsxk_2xHp-3sGpG6-xVd_M9x7bWScz_2pZFni8Gxm0OVRtYqa2weTZDXFVYPujamRZxls3_H2X7EpmiFxAZ3DMOOud_oM7QWQ7ha5z_3566w8kfRKdegPBwc_ENu3At34b3qfl7O1ENcImsgu10dftFYTxJGwFpXup_W1TyFHD2EElWKnqW7ORKLjh09HzepkiXrZN_pF8Aclz9Vl7bAB4Lz16N7s84UufFPl8JBCUJyNEX7xA.bYYa9IiRPxjGYa2flVmeGoPCiYaihJjMZKNK1PYExmE&dib_tag=se&keywords=samsung+laptop&qid=1715883509&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-91,"LG Gram 16"" Laptop with 16:10 WQXGA (2560x1600) IPS Display, Ultra-Light, Intel i7-1360P | 16GB RAM | 1TB SSD, Obsidian Black, 16ZB90R-K.AA78A9","1,677.00",LG,LG,_16 Inches,_2560 x 1600 pixels,Core i7,_3.7 GHz core_i7,_Integrated,_16 GB LPDDR4X,_1 TB SSD,_Windows 11 Home,_47.2 x 29.3 x 6.2 cm; 1.19 kg,_1,_Intel
1715883569-157,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Ruzava/Aocwei Laptop Win 11 14"" 6GB DDR4 128GB SSD Intel N4020 (Up to 2.8Ghz) 2-Core 1920x1080 FHD Dual WiFi BT 4.2 Adapter Support 512GB TF 1TB SSD Expand for Work Study Entertainment-Gray",https://www.amazon.ca/Ruzava-Aocwei-1920x1080-Support-Entertainment-Gray/dp/B0CBKHZPD3/ref=sr_1_84?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.hg2wzDmAEwwdF0xmQDrGpZM9IyTuG9cMOFEGY5H6F2eUvydEN3V5hRNFopsxk_2xHp-3sGpG6-xVd_M9x7bWScz_2pZFni8Gxm0OVRtYqa2weTZDXFVYPujamRZxls3_H2X7EpmiFxAZ3DMOOud_oM7QWQ7ha5z_3566w8kfRKdegPBwc_ENu3At34b3qfl7O1ENcImsgu10dftFYTxJGwFpXup_W1TyFHD2EElWKnqW7ORKLjh09HzepkiXrZN_pF8Aclz9Vl7bAB4Lz16N7s84UufFPl8JBCUJyNEX7xA.bYYa9IiRPxjGYa2flVmeGoPCiYaihJjMZKNK1PYExmE&dib_tag=se&keywords=samsung+laptop&qid=1715883509&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-84,"Ruzava/Aocwei Laptop Win 11 14"" 6GB DDR4 128GB SSD Intel N4020 (Up to 2.8Ghz) 2-Core 1920x1080 FHD Dual WiFi BT 4.2 Adapter Support 512GB TF 1TB SSD Expand for Work Study Entertainment-Gray",242,Ruzava,A2,_35.56 Centimeters,_1920 x 1080 pixels,Celeron N4020,_1.1 GHz celeron_n4020,_Integrated,_6 GB LPDDR4,_128 GB SSD,_Win,,_2,_Celeron
1715883730-190,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"14"" Laptop 6GB DDR4 256GB SSD Celeron N4020(Up to 2.8Ghz) 2-Core Win 11 Notebook 1920x1080 FHD Dual WiFi BT 4.2 Support 512GB TF&1TB SSD Expand with Wireless Mouse for Work Study-Red",https://www.amazon.ca/Ruzava-Notebook-1920x1080-Wireless-Study-Red/dp/B0CBKHCTQ4/ref=sr_1_51?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.0rDNG615bmKYq-Yhs7znBSi3_PZAU_FOTrVa3wySGQdukWlnR2uyV_eIzOxx6dzZYb5rJ0Xd_7HDDETQGbESky1njnTg81QhdpBj1IuYaVbbJV2J-wnPeS6Ghqpc_fDNVUk-roQsKYL5r_V6nnKHTtoV-dfsby9MdP7cNPMfq-JHDCzj-IHEOoC2xoRqyhCdj36WPD2EMvOGjVoG1xFC0XFr9FkvZijRj2DwC1EALJzJLSmBPj6BRo1thaITXJtQuLnp_REhNj1bgtckOvyQdPXvfcQp5B3y0cki0nhP1cA.tNYSylOXDJDWNTymdD8ydL9v6rQnsyvACKA5HepOLec&dib_tag=se&keywords=samsung+laptop&qid=1715883633&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-51,"Ruzava 14"" Laptop 6GB DDR4 256GB SSD Celeron N4020(Up to 2.8Ghz) 2-Core Win 11 Notebook 1920x1080 FHD Dual WiFi BT 4.2 Support 512GB TF&1TB SSD Expand with Wireless Mouse for Work Study-Red",279,Ruzava,A5,_14 Inches,_1920 x 1080 pixels,Celeron N4020,_1.1 GHz celeron_n4020,_Integrated,_6 GB LPDDR4,_256 GB SSD,_Windows 11,_42.4 x 25 x 5.5 cm; 1.32 kg,_2,_Celeron
1715883707-185,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"15.6"" Laptop 6GB DDR4 256GB SSD Celeron J4105 (Up to 2.5Ghz) 4-Core Win 11 PC 1920x1080 FHD Dual WiFi BT 4.2 Support 1TB SSD Expand with Wireless Mouse for Work Entertainment-Silver",https://www.amazon.ca/Ruzava-1920x1080-Support-Wireless-Entertainment-Silver/dp/B0CBKJ9NMG/ref=sr_1_56?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.0rDNG615bmKYq-Yhs7znBSi3_PZAU_FOTrVa3wySGQdukWlnR2uyV_eIzOxx6dzZYb5rJ0Xd_7HDDETQGbESky1njnTg81QhdpBj1IuYaVbbJV2J-wnPeS6Ghqpc_fDNVUk-roQsKYL5r_V6nnKHTtoV-dfsby9MdP7cNPMfq-JHDCzj-IHEOoC2xoRqyhCdj36WPD2EMvOGjVoG1xFC0XFr9FkvZijRj2DwC1EALJzJLSmBPj6BRo1thaITXJtQuLnp_REhNj1bgtckOvyQdPXvfcQp5B3y0cki0nhP1cA.tNYSylOXDJDWNTymdD8ydL9v6rQnsyvACKA5HepOLec&dib_tag=se&keywords=samsung+laptop&qid=1715883633&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-56,"Ruzava 15.6"" Laptop 6GB DDR4 256GB SSD Celeron J4105 (Up to 2.5Ghz) 4-Core Win 11 PC 1920x1080 FHD Dual WiFi BT 4.2 Support 1TB SSD Expand with Wireless Mouse for Work Entertainment-Silver",310,Ruzava,,_39.62 Centimeters,_1920 x 1080 pixels,Others,_1.5 GHz others,_Integrated,_6 GB LPDDR4,_256 GB SSD,_Windows 11,_45.9 x 27.5 x 5.6 cm; 1.63 kg,_4,_Cleron
1715883766-197,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"14"" Laptop 8GB DDR4 256GB SSD Celeron N5095 (Up to 2.9Ghz) 4-Core Win 11 PC with Cooling Fan 1920 * 1200 2K FHD Screen Dual WiFi Support 1TB SSD Expand for Business Study-Pink",https://www.amazon.ca/Ruzava-Aocwei-Cooling-Support-Study-Pink/dp/B0CBKJRW39/ref=sr_1_44?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.XCSRziknOcXsAFcRmDuGzTOJTIS_q9sBWXs0sVuT5vcq-35O6GJjhzXgCV2R3U-1DpBmWdxr1Jyw4SFHqeQFv84_AztqlrLydnKRgDgns0NkoYu510yjBY6rxKcWAlsdiL8PzX8gVBFHvzJybGoMrD9QTKtwDqMNacIefGyVJ25T2Dktln3rw8J4w7g3GOQdmNZPdB_dlIKwc9H3dnNLWoLmnKLU4XglCZ3thpYkxgBYK8HSbZ1kvSon9sfOD78ZK70mlGg1suSQe1QI6LIuGhtr3v21wFxZYcCRFda4ozg.NXlTyBjdlqgPcVBawjYwMjm3oM9n7Au5eLiGgZrpJZc&dib_tag=se&keywords=samsung+laptop&qid=1715883738&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-44,"Ruzava 14"" Laptop 8GB DDR4 256GB SSD Celeron N5095 (Up to 2.9Ghz) 4-Core Win 11 PC with Cooling Fan 1920 * 1200 2K FHD Screen Dual WiFi Support 1TB SSD Expand for Business Study-Pink",345,Ruzava,,_14 Inches,_1920 x 1200 pixels,Celeron,_2 GHz celeron,_Integrated,_8 GB LPDDR4,_256 GB SSD,_Windows 11,,_4,_Celeron
1715883776-199,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"14"" Laptop 8GB DDR4 256GB SSD Celeron N5095 (Up to 2.9Ghz) 4-Core Win 11 PC with Cooling Fan 1920 * 1200 2K FHD Screen Dual WiFi Support 1TB SSD Expand for Business Study-Blue",https://www.amazon.ca/Ruzava-Celeron-Cooling-Support-Study-Blue/dp/B0CBKKHD7R/ref=sr_1_42?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.XCSRziknOcXsAFcRmDuGzTOJTIS_q9sBWXs0sVuT5vcq-35O6GJjhzXgCV2R3U-1DpBmWdxr1Jyw4SFHqeQFv84_AztqlrLydnKRgDgns0NkoYu510yjBY6rxKcWAlsdiL8PzX8gVBFHvzJybGoMrD9QTKtwDqMNacIefGyVJ25T2Dktln3rw8J4w7g3GOQdmNZPdB_dlIKwc9H3dnNLWoLmnKLU4XglCZ3thpYkxgBYK8HSbZ1kvSon9sfOD78ZK70mlGg1suSQe1QI6LIuGhtr3v21wFxZYcCRFda4ozg.NXlTyBjdlqgPcVBawjYwMjm3oM9n7Au5eLiGgZrpJZc&dib_tag=se&keywords=samsung+laptop&qid=1715883738&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-42,"Ruzava 14"" Laptop 8GB DDR4 256GB SSD Celeron N5095 (Up to 2.9Ghz) 4-Core Win 11 PC with Cooling Fan 1920 * 1200 2K FHD Screen Dual WiFi Support 1TB SSD Expand for Business Study-Blue",345,Ruzava,,_14 Inches,_1920 x 1200 pixels,Celeron,_2 GHz celeron,_Integrated,_LPDDR4,_256 GB SSD,_Windows 11,,_4,_Celeron
1715883612-164,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Chromebook 3 XE500C13-K01US 2 GB RAM 11.6"" Laptop",https://www.amazon.ca/Samsung-Chromebook-XE500C13-K01US-11-6-Laptop/dp/B01APA6K6M/ref=sr_1_77?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.hg2wzDmAEwwdF0xmQDrGpZM9IyTuG9cMOFEGY5H6F2eUvydEN3V5hRNFopsxk_2xHp-3sGpG6-xVd_M9x7bWScz_2pZFni8Gxm0OVRtYqa2weTZDXFVYPujamRZxls3_H2X7EpmiFxAZ3DMOOud_oM7QWQ7ha5z_3566w8kfRKdegPBwc_ENu3At34b3qfl7O1ENcImsgu10dftFYTxJGwFpXup_W1TyFHD2EElWKnqW7ORKLjh09HzepkiXrZN_pF8Aclz9Vl7bAB4Lz16N7s84UufFPl8JBCUJyNEX7xA.bYYa9IiRPxjGYa2flVmeGoPCiYaihJjMZKNK1PYExmE&dib_tag=se&keywords=samsung+laptop&qid=1715883509&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-77,"Samsung Chromebook 3 XE500C13-K01US 2 GB RAM 11.6"" Laptop",219,Samsung,Samsung Chromebook,_11.6 Inches,_1366 x 768 pixels,Celeron N3050,_1.1 GHz celeron_n3050,_Integrated,_2 GB DDR3,_16 GB Emmc,_Chrome OS,,_2,_Intel
1715883828-210,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,Chromebook 4 Chrome OS 11.6 inch HD Intel Celeron Processor N4000 4GB RAM 32GB eMMC Gigabit Wi-Fi XE310XBA-K01US,https://www.amazon.ca/Samsung-Chromebook-Celeron-Processor-Gigabit/dp/B07XQQTVS3/ref=sr_1_31?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.XCSRziknOcXsAFcRmDuGzTOJTIS_q9sBWXs0sVuT5vcq-35O6GJjhzXgCV2R3U-1DpBmWdxr1Jyw4SFHqeQFv84_AztqlrLydnKRgDgns0NkoYu510yjBY6rxKcWAlsdiL8PzX8gVBFHvzJybGoMrD9QTKtwDqMNacIefGyVJ25T2Dktln3rw8J4w7g3GOQdmNZPdB_dlIKwc9H3dnNLWoLmnKLU4XglCZ3thpYkxgBYK8HSbZ1kvSon9sfOD78ZK70mlGg1suSQe1QI6LIuGhtr3v21wFxZYcCRFda4ozg.NXlTyBjdlqgPcVBawjYwMjm3oM9n7Au5eLiGgZrpJZc&dib_tag=se&keywords=samsung+laptop&qid=1715883738&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-31,Samsung Chromebook 4 Chrome OS 11.6 inch HD Intel Celeron Processor N4000 4GB RAM 32GB eMMC Gigabit Wi-Fi XE310XBA-K01US,269,Samsung,Chromebook 4,_11.6 Inches,_1366 x 768 pixels,Celeron,_2.6 GHz celeron,_Integrated,_4 GB LPDDR4,_32 GB SSD,_Chrome OS,,_1,_Intel
