web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715882316-123,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=4&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 3 13"" i7/16/512 Sandstone - French",https://www.amazon.ca/Surface-Laptop-13-512-Sandstone/dp/B08DJDB45L/ref=sr_1_74?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.sPu_Ux9hlFyhARE7aK6NLHDfOTjJIBPfPfVHycaswCsF_KriFm5Smc-3goaSLZPr692nu5g4MSzuL3VPFujxDZBUBbKycPZsb8dVCKp8byzlQBtSBfq546v8VJHgx1i5zbQ7cZBLRIujxbu7zbBd07KzUq9cSMSxRsU78ovGJqj5zuWgqh8DiwqxVZ3qgAcPkKitq2dKHZZC35PLw3jsVNiZOa4oR2dCgxu3NPviO8GyUVjNUaieZo9dz7x1OnzwcERS24JcoiCyOwfRVrcs2wlqdTpdl8X3uXz0n9dY0nE.f0EzXNvYUcqskx2UjH6Wy8vg8QRAwRf0p6DgNJRfSDg&dib_tag=se&keywords=microsoft+laptop&qid=1715882215&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-74&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Surface Laptop 3 13"" i7/16/512 Sandstone - French","1,133.00",Microsoft,Surface Laptop 3,_13.5 Inches,_2256 x 1504 pixels,Core i7-1065G7,_3.9 GHz core_i7_1065g7,_Integrated,_512 GB LPDDR4X,_512 GB SSD,_Windows 10 Home,,_4,_Intel
1715882402-144,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=3&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 4: 15"" Touchscreen (AMD Ryzenª 7/8GB RAM/256GB SSD) Platinum - French",https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Platinum/dp/B08Y29YV3W/ref=sr_1_53?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.GPKsT7h79n7ATQlk8VR7hZMDOffb5OWmkWGXHwbaMHOJxdoqTqO_MfRTu3yu2PVi6xOZMgwasIUqwsQ1HW2P5VyFUgO4P_KdqND7dCGVE254IHnHmN2b6Tgz_4nH-dOaZvxq5xsE9Gvbl1HHKz0nxP4h6fbIebT8NQzHKp1eOoMqzVk_Vhnc04YZ0UOFH9tXfrw5vwHc4uAzeFyJrepDkYLLK7FDgPCLSDuo0SC9NzWHGJhfv06Dzu5DasPcQRh29RWgSMlKgsTlSqsi7Ise4-XogUt_pZWyWnoQEGddOkg.Dh52PTH6fyfo1JOdHYnjbDZ9i0U9RF4eBvCc6EDsa-E&dib_tag=se&keywords=microsoft+laptop&qid=1715882320&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-53&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Microsoft Surface Laptop 4: 15"" Touchscreen (AMD Ryzenª 7/8GB RAM/256GB SSD) Platinum - French","1,199.00",Microsoft,Surface Laptop 4,_15 Inches,_Native Resolution,Ryzen 7,,_Integrated,_256 GB DDR4,_256 GB SSD,_Windows 10 Home,,_8,_AMD
1715882568-181,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=1&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 4: 13.5"" Touchscreen (AMD R5/8GB RAM/256GB SSD/Windows 11) Platinum - French Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Platinum/dp/B09WG43CGQ/ref=sr_1_16?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.lhh3f--Vh-Au27ONq3QV34hAmiwp16A1RDAFAHPmhf5oE_TYuu_3y2LMyt7gHEF3gkHUo3F56wqfBoUGygF8IUUNWm84HYpmaCMMlf1SuudEXvvMmCgh-x0zbgUoyMHM4MGJvUWGjCdGPLt-NO65TO3v2JKFMyfKmqk5Ks7-X2ts3KKb8Ww7imrPhdoSrS3hFLDwETBkwsC9tHZRJALd5c601gIkJgJwUvjH1bW3xzpbLRZRtdbAUE9mVlej9qX3mZm-TgT0Rh9myjfNfQhahjtxzn7uSi6mL3uPiRutU_U.e7u3Z0JYPnjT07CYBZOFzypSYV46JK2LOHda85isUBY&dib_tag=se&keywords=microsoft+laptop&qid=1715882521&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-16&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Microsoft Surface Laptop 4: 13.5"" Touchscreen (AMD R5/8GB RAM/256GB SSD/Windows 11) Platinum - French Keyboard","1,311.00",Microsoft,Surface Laptop 4,_13.5 Inches,_2256 x 1504 pixels,Ryzen 5,,_Integrated,_256 GB LPDDR4,_256 GB SSD,_Windows 11 Home,_41.7 x 31.9 x 12.1 cm; 2.6 kg,_6,_AMD
1715882385-140,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=3&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 3 13"" i7/16/256 Cobalt Blue Fabric - French",https://www.amazon.ca/Surface-Laptop-Cobalt-Blue-Fabric/dp/B08DJ9ZNGF/ref=sr_1_57?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.GPKsT7h79n7ATQlk8VR7hZMDOffb5OWmkWGXHwbaMHOJxdoqTqO_MfRTu3yu2PVi6xOZMgwasIUqwsQ1HW2P5VyFUgO4P_KdqND7dCGVE254IHnHmN2b6Tgz_4nH-dOaZvxq5xsE9Gvbl1HHKz0nxP4h6fbIebT8NQzHKp1eOoMqzVk_Vhnc04YZ0UOFH9tXfrw5vwHc4uAzeFyJrepDkYLLK7FDgPCLSDuo0SC9NzWHGJhfv06Dzu5DasPcQRh29RWgSMlKgsTlSqsi7Ise4-XogUt_pZWyWnoQEGddOkg.Dh52PTH6fyfo1JOdHYnjbDZ9i0U9RF4eBvCc6EDsa-E&dib_tag=se&keywords=microsoft+laptop&qid=1715882320&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-57&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Surface Laptop 3 13"" i7/16/256 Cobalt Blue Fabric - French","1,325.00",Microsoft,Surface Laptop 3,_13.5 Inches,_2256 x 1504 pixels,Core i7-1065G7,_3.9 GHz core_i7_1065g7,_Integrated,_256 GB LPDDR4X,_256 GB SSD,_Windows 10 Home,,_4,_Intel
1715882563-180,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=1&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop (2017): 13.5"" Touchscrean Laptop (Intel Core i7/16GB RAM/512GB SSD/Windows 10 in S Mode) Graphite Gold - English Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Intel-512GB/dp/B075S5CXTB/ref=sr_1_17?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.lhh3f--Vh-Au27ONq3QV34hAmiwp16A1RDAFAHPmhf5oE_TYuu_3y2LMyt7gHEF3gkHUo3F56wqfBoUGygF8IUUNWm84HYpmaCMMlf1SuudEXvvMmCgh-x0zbgUoyMHM4MGJvUWGjCdGPLt-NO65TO3v2JKFMyfKmqk5Ks7-X2ts3KKb8Ww7imrPhdoSrS3hFLDwETBkwsC9tHZRJALd5c601gIkJgJwUvjH1bW3xzpbLRZRtdbAUE9mVlej9qX3mZm-TgT0Rh9myjfNfQhahjtxzn7uSi6mL3uPiRutU_U.e7u3Z0JYPnjT07CYBZOFzypSYV46JK2LOHda85isUBY&dib_tag=se&keywords=microsoft+laptop&qid=1715882521&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-17&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Microsoft Surface Laptop (2017): 13.5"" Touchscrean Laptop (Intel Core i7/16GB RAM/512GB SSD/Windows 10 in S Mode) Graphite Gold - English Keyboard","1,376.00",Microsoft,Microsoft Surface,_13.5 Inches,_2256 x 1504 pixels,Core i7,_4 GHz core_i7,_Integrated,_16 GB SDRAM,_512 GB SSD,_Windows 10 S,,_2,_Intel
1715882513-170,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=2&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Pro 8: 13"" Touchscreen Tablet (Intel Core i5/8GB RAM/512GB SSD/Windows 11 Home) Device Only - Platinum",https://www.amazon.ca/Microsoft-Surface-Pro-Intel%C2%AEi5-512GB/dp/B09DKBDMPB/ref=sr_1_27?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.iZWxDTl7eh2h052uCBDkASePCD55FDYDSmZGMm5SzoRT4atzwyvgV9D6QmXWElupxeKMOtqCVyQqsHw3y6zMY-Qt8Sf3DHmOV28a3q_LgA68-cAb0kzTn3zqUL3O55s2ievXYHqexevcd9ffW-_i7vgfTpUQppZKn-2oxD7GMVt4yZmf1AZjcTZ2BSEta5H_KuzCOyFW_XWUlkimYkFBhb5PSIs7U3wD4u5kUVDzldJzCeBOIe5T9FyfulfOJC5dC5clduKaZIjlkPAHAXDRC4Li3IIJwaimwWnxyhtwn4s._nbq9MmOe-qd47zPNcfy49lY8Xok2eDwRLTy0em9W6U&dib_tag=se&keywords=microsoft+laptop&qid=1715882419&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-27&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Microsoft Surface Pro 8: 13"" Touchscreen Tablet (Intel Core i5/8GB RAM/512GB SSD/Windows 11 Home) Device Only - Platinum","1,402.00",Microsoft,Pro 8,_13 Inches,_2880 x 1920 pixels,,,_Integrated,_8 GB LPDDR4,_256 GB SSD,_Windows 11 Home,,,_Intel
1715882330-126,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=3&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 3 (2019): 13.5"" Touchscreen Laptop (Intel Core i5/8GB RAM/128GB SSD/Windows 10 Home) Platinum - French Keyboard",https://www.amazon.ca/Microsoft-VGY-00002-Surface-Laptop-Touch-Screen/dp/B07Z1WXYXC/ref=sr_1_71?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.GPKsT7h79n7ATQlk8VR7hZMDOffb5OWmkWGXHwbaMHOJxdoqTqO_MfRTu3yu2PVi6xOZMgwasIUqwsQ1HW2P5VyFUgO4P_KdqND7dCGVE254IHnHmN2b6Tgz_4nH-dOaZvxq5xsE9Gvbl1HHKz0nxP4h6fbIebT8NQzHKp1eOoMqzVk_Vhnc04YZ0UOFH9tXfrw5vwHc4uAzeFyJrepDkYLLK7FDgPCLSDuo0SC9NzWHGJhfv06Dzu5DasPcQRh29RWgSMlKgsTlSqsi7Ise4-XogUt_pZWyWnoQEGddOkg.Dh52PTH6fyfo1JOdHYnjbDZ9i0U9RF4eBvCc6EDsa-E&dib_tag=se&keywords=microsoft+laptop&qid=1715882320&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-71&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Microsoft Surface Laptop 3 (2019): 13.5"" Touchscreen Laptop (Intel Core i5/8GB RAM/128GB SSD/Windows 10 Home) Platinum - French Keyboard","1,419.00",Microsoft,Surface Laptop 3,_13.5 Inches,_2256 x 1504 pixels,Core i5,_1.2 GHz core_i5,_Integrated,_8 GB SDRAM,_128 GB SSD,_Windows 10,,_4,_Intel
1715882040-57,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=6&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 3 (2020): 13"" Touchscreen Laptop (Intel Core i5/8GB RAM/256 SSD/Windows 10 Home) Sandstone - French Keyboard",https://www.amazon.ca/Surface-Laptop-13-256-Sandstone/dp/B08DJDLH3S/ref=sr_1_140?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.8f-5UEAx1hr4kTRtq9Z2JjEFxQ9rZsZBGDfBrhkDNLBcXXLNEYvl12Iedz0KhUUlNNEFY74IU11wVRaEBy3iDjtuBdc3doS3O-2wElIxAnxJwbbd1W4nz-JnAA_tZY9eery4nyV_yn1xQvi29qLDEwOCImMpAZLjpLl76D0fQP7GvSM8YDu8z_pVY5Peq590KaIp2qLnpLB-nwrz9uFcxhwelX9x1ryh2vPbWYp_0I_tQkgBJFGrHUMxn13UQp3uFT-6D2vyAjFTK_WHjAdzy9vt71NhoqZYmCCbIy86vQU.7CIFwIH36T8VPCHupeXEakxwhXlka6WoYEJo0isZuGg&dib_tag=se&keywords=microsoft+laptop&qid=1715882017&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-140&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Microsoft Surface Laptop 3 (2020): 13"" Touchscreen Laptop (Intel Core i5/8GB RAM/256 SSD/Windows 10 Home) Sandstone - French Keyboard","1,438.00",Microsoft,Surface Laptop 3,_13.5 Inches,_2256 x 1504 pixels,Core i5-1035G7,_3.7 GHz core_i5_1035g7,_Integrated,_256 GB LPDDR4X,_256 GB SSD,_Windows 10 Home,,_4,_Intel
1715882611-191,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=1&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 5 (2022): 13"" Touchscreen Laptop (Intel Core i5/8GB RAM/512GB SSD/Windows 11 Home) Black - English Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Keyboard/dp/B0B8Q6SC9B/ref=sr_1_6?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.lhh3f--Vh-Au27ONq3QV34hAmiwp16A1RDAFAHPmhf5oE_TYuu_3y2LMyt7gHEF3gkHUo3F56wqfBoUGygF8IUUNWm84HYpmaCMMlf1SuudEXvvMmCgh-x0zbgUoyMHM4MGJvUWGjCdGPLt-NO65TO3v2JKFMyfKmqk5Ks7-X2ts3KKb8Ww7imrPhdoSrS3hFLDwETBkwsC9tHZRJALd5c601gIkJgJwUvjH1bW3xzpbLRZRtdbAUE9mVlej9qX3mZm-TgT0Rh9myjfNfQhahjtxzn7uSi6mL3uPiRutU_U.e7u3Z0JYPnjT07CYBZOFzypSYV46JK2LOHda85isUBY&dib_tag=se&keywords=microsoft+laptop&qid=1715882521&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-6&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Microsoft Surface Laptop 5 (2022): 13"" Touchscreen Laptop (Intel Core i5/8GB RAM/512GB SSD/Windows 11 Home) Black - English Keyboard","1,461.00",Microsoft,Surface Laptop,_13.5 Inches,_2256 x 1504 pixels,Intel Core i5,_1.3 GHz apple_ci5,_Integrated,_512 GB Lpddr 5,_512 GB SSD,_Windows 11 Home,,_10,_Intel
1715882297-118,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=4&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop Go (2020): 12.4"" Touchscreen Laptop (Intel Core i5/8GB RAM/256GB SSD/Windows 10 Home) Ice Blue - French Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Go-Touchscreen/dp/B08KSJLB6H/ref=sr_1_79?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.sPu_Ux9hlFyhARE7aK6NLHDfOTjJIBPfPfVHycaswCsF_KriFm5Smc-3goaSLZPr692nu5g4MSzuL3VPFujxDZBUBbKycPZsb8dVCKp8byzlQBtSBfq546v8VJHgx1i5zbQ7cZBLRIujxbu7zbBd07KzUq9cSMSxRsU78ovGJqj5zuWgqh8DiwqxVZ3qgAcPkKitq2dKHZZC35PLw3jsVNiZOa4oR2dCgxu3NPviO8GyUVjNUaieZo9dz7x1OnzwcERS24JcoiCyOwfRVrcs2wlqdTpdl8X3uXz0n9dY0nE.f0EzXNvYUcqskx2UjH6Wy8vg8QRAwRf0p6DgNJRfSDg&dib_tag=se&keywords=microsoft+laptop&qid=1715882215&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-79&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Microsoft Surface Laptop Go (2020): 12.4"" Touchscreen Laptop (Intel Core i5/8GB RAM/256GB SSD/Windows 10 Home) Ice Blue - French Keyboard","1,475.00",Microsoft,Microsoft Surface Laptop Go,_12.45 Inches,_2736 x 1824,Core i5-1035G1,,_Integrated,_256 GB LPDDR4,_256 GB SSD,_Windows 10 S,,_4,_Intel
1715882558-179,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=1&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 5 (2022): 15"" Touchscreen Laptop (Intel Core i7/8GB RAM/256GB SSD/Windows 11 Home) Platinum - French Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Platinum/dp/B0B8QT12Q9/ref=sr_1_18?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.lhh3f--Vh-Au27ONq3QV34hAmiwp16A1RDAFAHPmhf5oE_TYuu_3y2LMyt7gHEF3gkHUo3F56wqfBoUGygF8IUUNWm84HYpmaCMMlf1SuudEXvvMmCgh-x0zbgUoyMHM4MGJvUWGjCdGPLt-NO65TO3v2JKFMyfKmqk5Ks7-X2ts3KKb8Ww7imrPhdoSrS3hFLDwETBkwsC9tHZRJALd5c601gIkJgJwUvjH1bW3xzpbLRZRtdbAUE9mVlej9qX3mZm-TgT0Rh9myjfNfQhahjtxzn7uSi6mL3uPiRutU_U.e7u3Z0JYPnjT07CYBZOFzypSYV46JK2LOHda85isUBY&dib_tag=se&keywords=microsoft+laptop&qid=1715882521&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-18&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Microsoft Surface Laptop 5 (2022): 15"" Touchscreen Laptop (Intel Core i7/8GB RAM/256GB SSD/Windows 11 Home) Platinum - French Keyboard","1,489.00",Microsoft,Surface Laptop,_15 Inches,_2560 x 1600 pixels,Intel Core i7,_1.7 GHz apple_ci7,_Integrated,_256 GB Lpddr 5,_256 GB SSD,_Windows 11 Home,,_10,_Intel
1715882235-104,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=4&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Pro 9 with 5G: 13"" Touchscreen Tablet (Qualcomm SQ3/8GB RAM/256GB SSD/5G Connectivity/Windows 11 Home) Device Only - Platinum",https://www.amazon.ca/Microsoft-Surface-Pro-Touchscreen-Connectivity/dp/B0B9QHNW8Y/ref=sr_1_93?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.sPu_Ux9hlFyhARE7aK6NLHDfOTjJIBPfPfVHycaswCsF_KriFm5Smc-3goaSLZPr692nu5g4MSzuL3VPFujxDZBUBbKycPZsb8dVCKp8byzlQBtSBfq546v8VJHgx1i5zbQ7cZBLRIujxbu7zbBd07KzUq9cSMSxRsU78ovGJqj5zuWgqh8DiwqxVZ3qgAcPkKitq2dKHZZC35PLw3jsVNiZOa4oR2dCgxu3NPviO8GyUVjNUaieZo9dz7x1OnzwcERS24JcoiCyOwfRVrcs2wlqdTpdl8X3uXz0n9dY0nE.f0EzXNvYUcqskx2UjH6Wy8vg8QRAwRf0p6DgNJRfSDg&dib_tag=se&keywords=microsoft+laptop&qid=1715882215&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-93&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Pro 9 with 5G: 13"" Touchscreen Tablet (Qualcomm SQ3/8GB RAM/256GB SSD/5G Connectivity/Windows 11 Home) Device Only - Platinum","1,579.00",Microsoft,Pro 9 with 5G,_13 Inches,,,,_Integrated,_8 GB,_256 GB SSD,_Windows 11 Home on ARM,,_1,_Microsoft
1715882358-133,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=3&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 4 (2021): 15"" Touchscreen Laptop (AMD Ryzen 7/8GB RAM/512GB SSD) Black - French Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Memory/dp/B08XZY7DMN/ref=sr_1_64?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.GPKsT7h79n7ATQlk8VR7hZMDOffb5OWmkWGXHwbaMHOJxdoqTqO_MfRTu3yu2PVi6xOZMgwasIUqwsQ1HW2P5VyFUgO4P_KdqND7dCGVE254IHnHmN2b6Tgz_4nH-dOaZvxq5xsE9Gvbl1HHKz0nxP4h6fbIebT8NQzHKp1eOoMqzVk_Vhnc04YZ0UOFH9tXfrw5vwHc4uAzeFyJrepDkYLLK7FDgPCLSDuo0SC9NzWHGJhfv06Dzu5DasPcQRh29RWgSMlKgsTlSqsi7Ise4-XogUt_pZWyWnoQEGddOkg.Dh52PTH6fyfo1JOdHYnjbDZ9i0U9RF4eBvCc6EDsa-E&dib_tag=se&keywords=microsoft+laptop&qid=1715882320&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-64&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Laptop 4 (2021): 15"" Touchscreen Laptop (AMD Ryzen 7/8GB RAM/512GB SSD) Black - French Keyboard","1,595.00",Microsoft,Surface Laptop 4,_15 Inches,_Native Resolution,Ryzen 7,,_Integrated,_512 GB DDR4,_512 GB SSD,_Windows 10 Home,,_8,_AMD
