web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715885555-50,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Space Grey, English Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-13-inch-Laptop/dp/B0CX261SRT/ref=sr_1_47?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-47,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Space Grey, English Backlit Keyboard","1,699.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology; 2560-by-1664 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors, Wide color (P3), True Tone technology",M3,8,10,8 GB,512 GB,Mac OS,1.24 kg (2.7 pounds),,Apple
1715885558-51,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, French Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-13-inch-Laptop/dp/B0CX24Y8JP/ref=sr_1_46?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-46,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, French Backlit Keyboard","1,949.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology; 2560-by-1664 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors, Wide color (P3), True Tone technology",M3,8,10,16 GB,512 GB,Mac OS,1.24 kg (2.7 pounds),,Apple
1715885562-52,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Midnight; French",https://www.amazon.ca/2022-Apple-MacBook-Laptop-chip/dp/B0B3CRJPH7/ref=sr_1_45?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-45,"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Midnight; French","1,449.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology, 2560-by-1664 native resolution at 224 pixels per inch with support for 1 billion colors, 500 nits brightness, Wide color (P3), True Tone technology",M2,8,10,8 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885566-53,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, French Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX24FZPT/ref=sr_1_44?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-44,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, French Backlit Keyboard","1,749.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,8 GB,256 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885570-54,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Starlight, English",https://www.amazon.ca/Apple-2023-MacBook-Laptop-chip/dp/B0C75NTC96/ref=sr_1_43?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-43,"Apple 2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Starlight, English","1,599.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M2,8,10,8 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885574-55,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Silver, English Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX241RN4/ref=sr_1_42?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-42,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Silver, English Backlit Keyboard","1,749.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,8 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885577-56,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 13.6-inch Laptop, Apple M3 chip with 8_core CPU and 10_core GPU, 16GB Unified Memory, 512GB SSD Storage, Starlight, English Keyboard",https://www.amazon.ca/Apple-2024-MacBook-13-inch-Laptop/dp/B0CX24BNQC/ref=sr_1_41?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-41,"Apple 2024 MacBook Air 13.6-inch Laptop, Apple M3 chip with 8_core CPU and 10_core GPU, 16GB Unified Memory, 512GB SSD Storage, Starlight, English Keyboard","1,949.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology; 2560-by-1664 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors, Wide color (P3), True Tone technology",M3,8,10,16 GB,512 GB,Mac OS,1.24 kg (2.7 pounds),,Apple
1715885581-57,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 Max chip with 14_core CPU, 30_core GPU: 14.2-inch Liquid Retina XDR Display, 36GB Unified Memory, 1 TB SSD Storage. Works with iPhone/iPad; Space Black, English",https://www.amazon.ca/Apple-MacBook-Laptop-14%E2%80%91core-30%E2%80%91core/dp/B0CM5GX9MF/ref=sr_1_40?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-40,"Apple 2023 MacBook Pro Laptop M3 Max chip with 14_core CPU, 30_core GPU: 14.2-inch Liquid Retina XDR Display, 36GB Unified Memory, 1 TB SSD Storage. Works with iPhone/iPad; Space Black, English","4,349.00",Apple,MacBook Pro,14.2 Inches,"14.2-inch (diagonal) Liquid Retina XDR display; 3024-by-1964 native resolution at 254 pixels per inch; 1,000,000:1 contrast ratio; XDR brightness: 1000 nits sustained full-screen; 1600 nits peak (HDR content only); SDR brightness: 600 nits; 1 billion colors; Wide color (P3); True Tone technology; ProMotion technology for adaptive refresh rates up to 120Hz.",M3,14,30,36 GB,1 TB,Mac OS,1.62 kg (3.57 pounds),,Apple
1715885584-58,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Silver, English Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-13-inch-Laptop/dp/B0CX23PQVP/ref=sr_1_39?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-39,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Silver, English Backlit Keyboard","1,949.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology; 2560-by-1664 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors, Wide color (P3), True Tone technology",M3,8,10,16 GB,512 GB,Mac OS,1.24 kg (2.7 pounds),,Apple
1715885588-59,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, French Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-13-inch-Laptop/dp/B0CX25RDN4/ref=sr_1_38?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-38,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, French Backlit Keyboard","1,449.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology; 2560-by-1664 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors, Wide color (P3), True Tone technology",M3,8,8,8 GB,256 GB,Mac OS,1.24 kg (2.7 pounds),,Apple
1715885595-61,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 16.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 512GB SSD Storage. Works with iPhone/iPad; Space Black, English",https://www.amazon.ca/Apple-MacBook-Laptop-12%E2%80%91core-18%E2%80%91core/dp/B0CM5BL45N/ref=sr_1_36?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-36,"Apple 2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 16.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 512GB SSD Storage. Works with iPhone/iPad; Space Black, English","3,299.00",Apple,MacBook Pro,16.2 Inches,"16.2-inch (diagonal) Liquid Retina XDR display; 3456-by-2234 native resolution at 254 pixels per inch; 1,000,000:1 contrast ratio; XDR brightness: 1000 nits sustained full-screen; 1600 nits peak (HDR content only); SDR brightness: 600 nits; 1 billion colors; Wide color (P3); True Tone technology; ProMotion technology for adaptive refresh rates up to 120Hz.",M3 Pro,12,14,18 GB,512 GB,Mac OS,2.14 kg (4.71 pouds),,Apple
1715885599-62,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Starlight, English Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-13-inch-Laptop/dp/B0CX24JRLR/ref=sr_1_35?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-35,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Starlight, English Backlit Keyboard","1,699.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology; 2560-by-1664 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors, Wide color (P3), True Tone technology",M3,8,10,8 GB,512 GB,Mac OS,1.24 kg (2.7 pounds),,Apple
1715885602-63,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Silver, English",https://www.amazon.ca/Apple-2023-MacBook-Laptop-chip/dp/B0C76B7QHC/ref=sr_1_34?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-34,"Apple 2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Silver, English","1,599.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch with support for 1 billion colors 500 nits brightness Wide color (P3) True Tone technology,M2,8,10,8 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
