web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715878426-216,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Inspiron 3520 15.6"" FHD Laptop - Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Windows 11 - Carbon Black",https://www.amazon.ca/Dell-Inspiron-3520-15-6-Laptop/dp/B0CDQPBVYY/ref=sr_1_30?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.akwYa2F2SMFjMQlzjcOB1dXxxJrA-eJ_oEd9qp9HLoXDsOanmDEzRZ1JzJh43Yll6-Uk1qfBoIUzHbWCkliYIuYwLSZk5pZcUANm2yUI54refY-Q9A9pGLzbICzx0S25Usw9sl_p8rpsip0KLmGTwajANEI3pXF4iVs98FP8z1SKHJGUarbJC7JzjuiUAaKg5YtpVfua1-MrQ1CffKKuugkZmnvdhE2gAADH_ar8JZpa2ZHPn4e8u2efMSpMlA9O9o6vr1K7iEkruD2bpf3tMblTPbIVTH6YtQ0pMnCiEJo.PsHlPONlP8GTfqPnLJwxYx6h18gSl8Zfqyh3cEqB7nU&dib_tag=se&keywords=dell+laptop&qid=1715878332&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-30&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Dell Inspiron 3520 15.6"" FHD Laptop - Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Windows 11 - Carbon Black",588,Dell,Inspiron,15.6,_1920 x 1080,Intel Core i5,_2.4 GHz apple_ci5,_Integrated,8,256 GB SSD,Windows 11 Home,_49.29 x 32.4 x 7.2 cm; 2.78 kg,4,Intel
1715878101-147,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,Inspiron 15 3000 3520 12th Gen Intel i5-1235U 256GB SSD 8GB RAM 15.6-inch 1920x1080 FHD Laptop Windows 11 Home,https://www.amazon.ca/Dell-Inspiron-3520-15-6-inch-1920x1080/dp/B0CKFQ8GG1/ref=sr_1_99?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.TIjsVLX68vTRzkJcpgqbcMokgqN7O9OXTsmUYSnIDGtxIZLDccCInhrFIdopxFMALfOUH2n-ZbRIN1gKQN9pZfpwvOmn5wo6YbptIEAAweaU2DRP9WWO8BKxP2N5uRI1qZUZNgmF2U-2gNAO2VYmSEpmIkRxF5lJcknAuD6ur0R2u4r7IPCW0lh16f_MX75HnseRX3R4-2Q72XwBx9QXyJLyOPVHWaqrtozhnwoO7dql4G389KgbAaj4vV1PRb1mzuTA7Mk7jWwvhx2aZ3GqJcmYK2-94qPvrJIJTyangAc.P2UKDj5mrgi7WGGN1S6F7h7gQICCZivzwDW8CZPV16M&dib_tag=se&keywords=dell+laptop&qid=1715877982&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-99&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,Dell Inspiron 15 3000 3520 12th Gen Intel i5-1235U 256GB SSD 8GB RAM 15.6-inch 1920x1080 FHD Laptop Windows 11 Home,558,Dell,Inspiron,15.6,_1920 x 1080,Intel Core i5,_1.3 GHz core_i5,_Integrated,8,256 GB SSD,Windows 11 Home,,10,Intel
1715866378-195,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"15.6"" Screen FHD Laptop, Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Natural Silver, Windows 11 Home, 15-dy2795wm Notebook",https://www.amazon.ca/HP-i5-1135G7-Natural-15-dy2795wm-Notebook/dp/B0BNQJF8HX/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Gm8JbPvtvcDVkS_WXi4ECuTZ3sw9Cf3X8AjrEJx-MCa0p4YufjqK6kYD7m-H1Kfki4CvVdYzq4hfK_MqFAhsK-lFW6ysKCQqyDi7zoyhgTlAnwMjkJ9I9gkOMbnJnPW2dXdX6xkrck2X56Q75ceBsXeEC9scd7r3A-YsvVR1fjcx8D0fO39NPo5ajPvhInmVonVswJhGDnV1kkBcCMRdmdR5d4kwCtmgM98SKJ8wBq85yPr7ioIknZETTGKqeqFq29cEe3lnnCWFthS4kuPpEpv9eQxcrxqiVjRkodd3POU.gCzdsIFWP76rxyakRxS_tNGvjGDCSCClU8qPjYe29Dc&dib_tag=se&keywords=hp+laptop&qid=1715866361&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-46&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"HP 15.6"" Screen FHD Laptop, Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Natural Silver, Windows 11 Home, 15-dy2795wm Notebook",567,HP,"_HP 15.6""",15.6,_1920 x 1080,Intel Core i5,_4.7 GHz core_i5,_Integrated,8,256 GB SSD,Windows 11 Home,,1,Intel
1715866134-149,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=4&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"15.6"" FHD Laptop Computer, 11th Gen Intel Core i5-1135G7, 8GB DDR4 RAM, 256GB PCIe SSD, Intel Iris Xe Graphics, HD Webcam, Stereo Speakers, Windows 11, Silver, 32GB USB Card",https://www.amazon.ca/HP-Laptop-Computer-i5-1135G7-Graphics/dp/B0CNGMLCD5/ref=sr_1_92?dib=eyJ2IjoiMSJ9.aW6bN3Wsokjjy5Ai_HGZ3bDPiO_n_kschqDo0NO_bmDZ8Jwc2yPd2GRkTsmv10Nb5g1ZZcvoPpjVxuf3H_ITaWCE3Tb6MNkQcfyetQRE7elIbi-Nix0ArgFhmOqK46XJqmMqZQGmB5Heo4WWt9ufes8DyIb2a7NiKf3FhZUCyPN3XkueWa9MzbhtDF2o-K9zn8Lj3rS6dz6CvCD61AytByaw9f_2clpq03ixsB8yj4CATMmpjoG1tNUpfxM9tbqXpZnJej1CkBwed-zZoFT5g1iCBaUmsPYc3o9ZXChWQ04.a6x2s9pefzSw3VfSl1g-VFlwgY7N03D07x1XHq-drT4&dib_tag=se&keywords=hp+laptop&qid=1715866103&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-92&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"HP 15.6"" FHD Laptop Computer, 11th Gen Intel Core i5-1135G7, 8GB DDR4 RAM, 256GB PCIe SSD, Intel Iris Xe Graphics, HD Webcam, Stereo Speakers, Windows 11, Silver, 32GB USB Card",599,HP,,15.6,_1920 x 1080,Intel Core i5,_2.4 GHz core_i5,_Integrated,8,256 GB SSD,Windows 11 Home,_48.5 x 30.7 x 7 cm; 1.75 kg,4,Intel
1715865740-81,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=7&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"Essential Laptop, 15.6"" FHD Screen, Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home",https://www.amazon.ca/HP-Essential-Laptop-i5-1135G7-Windows/dp/B0CZ7N56F1/ref=sr_1_160?dib=eyJ2IjoiMSJ9.Ox_dZcScEVozIFxadl1iWKBlp-xXU7GLf1MHDevuPs0eK8Vr0IX2ngKhDLTZqD2fxt19HcbBlnLPYH3F1YGFJ685_aWYaTdAiXdHGjl1p0jnVFeKVFQkM5g120QaoaBnLT58PEXK-trKb8WE2hPclZGmA-Zl_p71UYvNNhvnADu3n_AO30jPZI8xOXOsMyIT3V8DnQ76RNXmciVFF3J5guLSqBxuv1RhC4gvYxSmxCuVaq2DMxD24Hfi87aCLKX8dxHQn78OylESUaGoblfYYBun_fPfMTyavN-pLJlsvJ0.E7GHnKs0-Zj6_K0do0sjqeetukl2VSs9QJ7g3uPiAww&dib_tag=se&keywords=hp+laptop&qid=1715865690&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-160&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"HP Essential Laptop, 15.6"" FHD Screen, Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home",665,HP,,15.6,_1920 x 1080,Intel Core i5,_2.4 GHz core_i5_family,_Integrated,8,256 GB SSD,Windows 11 Home,_50.8 x 35.56 x 10.16 cm; 1.75 kg,4,Intel
1715881909-24,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=8&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Pro 4 i5 (256GB, 8GB RAM)",https://www.amazon.ca/Microsoft-Surface-Pro-256GB-8GB/dp/B01606IDL0/ref=sr_1_173?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.-32yyIHXQJzGestU4JXS_TcE-e3TZB7UcKXUVOh_xMh8Sy3HHLGVir3hCnIooDdWdfHygQtfhlJ_NEGfwYJ2IUDyGKAj58Sr1LOQWoYeV4nfCYzfYFBJPKeCcSsC43fPc2isN4QXowF_aerHBRB941PgyiSiFyeAweSYW0gm2SbzhQqBNm4dO-meqBwgpKrUA7cu4sLNnxfP-5FvaQxbx1UQznGDQgfXKRBngQZMvfaD07ciWWFCHDEe-oZasNufS8YCRotHWzWKJD-GRVpMEvaIXFxOfl4qhHOe18V0hEs.VKxesV3pI3-4XaxHpM3LBPTbz11tUX3grjTFcsYSJHg&dib_tag=se&keywords=microsoft+laptop&qid=1715881814&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-173&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Microsoft Surface Pro 4 i5 (256GB, 8GB RAM)",889,Microsoft,CR3-00001,12.3,_2736x1824,Intel Core i5,_3 GHz,,8,256 GB SSD,Windows 10 Professional,,1,Intel
1715883178-62,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=8&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Notebook 7 Spin 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Stealth Silver",https://www.amazon.ca/Samsung-Notebook-2-1-Touch-Screen/dp/B07BJY39CD/ref=sr_1_179?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.L7mclNYHrlVZ3Mn3KYERRcnx0RzdSc8afZ5egwtQyn_mE9M57_3Pa8IFpLEl3g6KCYHWmTGDJbsH4aZ2jOVGXeI5a5r2X926Qf4FaZ7mdIUpO73vgIICXL1B94WsL-EyhwFwep5tEu2oz1QBJPk-FEHNy13TOGpiEUbDeJDP9zCDbTMNmb4MqtoeDcryMnaqu1phZzRAEPtQkp5WyvkVXfpiCd3Q8Tero6NRod4OStMlSmf4KFSXr4go7HYGcUrfPUPHlFk5HixwYzI9JoyIAwxQVJ9J-PBl2E61kJw0jFk.AMRSH0bH-U92D1axCLIcF8EE2rbDVXWLVUaLVWH5JmE&dib_tag=se&keywords=samsung+laptop&qid=1715883122&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-179&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Samsung - Notebook 7 Spin 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Stealth Silver",899,Samsung,Samsung Notebook 7,13.3,_1920 x 1080,Intel Core i5,,_Integrated,8,256 GB SSD,Windows 10 Home,,2,Intel
1715879931-229,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Aspire Spin A3SP14-31PT-322D, 14.0"" FHD 1920x1080 IPS Touch Laptop, Intel Core i3-N305, _Intel UHD Graphics, 8GB RAM, 256GB SSD, Windows 11",https://www.amazon.ca/Acer-Aspire-i3-N305-Graphics-Windows/dp/B0BW4PS16N/ref=sr_1_12?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.8fT3zPqhaDVjT5V4_yPtT3xaa-Ar1elxfckiwzRTil5QqAmav2jaX6l4ZhOqFaIwWPh9x59u7loqdKAzCL7g9K31bIk3ziUmlsH5FT5ZUfpF3fRag84oG4si85NCJ--wW0HROS_uNCRiFIR4VHge0Yn5aDejFo2d7thRmzRbK_XI-tXq-cSuXQyjNs6AxvLr1a__CWSoAc1l2x_qAptZ8ioR9fgkso3TN0smIPRZYeSmSr-OFSbb3pTsX8IhZ-fHs40p4maXxL66434HY4hiS9cbDNXINZ3x4kSXgxTxd5Y.2kpxPKyPxans-EwP1D8MOtWjMvCP3wwvqd27us5nqUA&dib_tag=se&keywords=acer+laptop&qid=1715879857&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-12&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Acer Aspire Spin A3SP14-31PT-322D, 14.0"" FHD 1920x1080 IPS Touch Laptop, Intel Core i3-N305, _Intel UHD Graphics, 8GB RAM, 256GB SSD, Windows 11",649,Acer,A3SP14-31PT-322D,14,_1920 x 1200,Intel Core i3,_3.8 GHz apple_ci3,_Integrated,8,256 GB SSD,Windows 11,_46.6 x 30.4 x 9.6 cm; 1.54 kg,1,Intel
1715949922-161,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"V14 Business Laptop, 14"" FHD Screen, Intel Core i3-1005G1, 8GB RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 10 Pro",https://www.amazon.ca/Lenovo-V14-Business-i3-1005G1-Windows/dp/B0CZ7PFQ1J/ref=sr_1_80?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9._X-Q8CwtYDTiQCu_wf3UQnH3k0Y6iixMvgkcw23Lq9-quswIgIs7ZdzWjoeN8Z5ym2qwKltPBpsRmDmHlpFormLhaPlRkQZ0BAcgDX87Jep3khYYKiPaPcV0uqDccnI-goGetbpZx3X6I9SV7wWJzhkGmuK_GNfDepjrUd5BwZLGMmuBSPE3ySbTf40C8GrP-QiK7-XJCw-7i6ojdal-DoP_M3HQHStFM5mZ8_CGDUr_-00Y-f3zY986Q0XMm5Z0SZEGpecrXS_0rgtbO_9OI0hJVacZxXHzbCT_wOczl2M.yx4K1rOm625MZGonePIxYqnSV-qDzU7NsXpW1_GiSCw&dib_tag=se&keywords=lenovo+laptop&qid=1715949846&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-80&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo V14 Business Laptop, 14"" FHD Screen, Intel Core i3-1005G1, 8GB RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 10 Pro",545,Lenovo,,14,_1920 x 1080,Intel Core i3,_1.2 GHz core_i3_family,Intel UHD Graphics,8,256 GB SSD,Windows 10 Pro,_50.8 x 35.56 x 10.16 cm; 3.63 kg,2,Intel
1715878151-158,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Business Inspiron 3000 3520 15.6"" Laptop, Intel Core i3-1215U Processor, 8GB RAM, 256GB SSD, Webcam, HDMI, Windows 11 Home (8GB RAM 256GB SSD)",https://www.amazon.ca/Dell-Business-Inspiron-3520-Processor/dp/B0CKGLWMCH/ref=sr_1_88?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.6YXWE2ZwOlf_tzfE0XGTAAYcbTN7lsu-S_STJxV7V4SFR6df6f7uZo-ZGtNWaZsB_BTuspGjBkR3WyDYUMPa0pdvT77cAe_Zc2sWJvd9nMBZNbG4e2iJCX4lSjFqxC3Jxsz6gD6qkQx4kbtiFtfXKCPfIaD0aVHGSu64xFCuc8RngWw5MhqaICLN_kQl6Vju-WwXiGQubPmewkaa-Gx9e_7iRHDJV5SE6---x6bNfqbG6RENYTSXOSsC4vlzzyrX-1ubyc9-X4zo4xGKXGrt2FqKKGu333a_GUE7t-AV0d0.IcN6jLiS-VDYFtHWFaVeh-Cf2knx8RMdSxXchnsVJ7I&dib_tag=se&keywords=dell+laptop&qid=1715878110&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-88,"Dell Business Inspiron 3000 3520 15.6"" Laptop, Intel Core i3-1215U Processor, 8GB RAM, 256GB SSD, Webcam, HDMI, Windows 11 Home (8GB RAM 256GB SSD)",429,Dell,3000,15.6,_1920 x 1080,Intel Core i3,_core_i3,_Integrated,8,256 GB SSD,Windows 11 Home,,6,Intel
1715878422-215,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Inspiron 15 3000 Laptop, 15.6"" FHD LED Display, Intel Core i3 1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe SSD, HDMI, Webcam, Windows 11 Pro, Black",https://www.amazon.ca/Dell-Inspiron-15-Display-Processor/dp/B0CVFXC8CH/ref=sr_1_31?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.akwYa2F2SMFjMQlzjcOB1dXxxJrA-eJ_oEd9qp9HLoXDsOanmDEzRZ1JzJh43Yll6-Uk1qfBoIUzHbWCkliYIuYwLSZk5pZcUANm2yUI54refY-Q9A9pGLzbICzx0S25Usw9sl_p8rpsip0KLmGTwajANEI3pXF4iVs98FP8z1SKHJGUarbJC7JzjuiUAaKg5YtpVfua1-MrQ1CffKKuugkZmnvdhE2gAADH_ar8JZpa2ZHPn4e8u2efMSpMlA9O9o6vr1K7iEkruD2bpf3tMblTPbIVTH6YtQ0pMnCiEJo.PsHlPONlP8GTfqPnLJwxYx6h18gSl8Zfqyh3cEqB7nU&dib_tag=se&keywords=dell+laptop&qid=1715878332&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-31&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Dell Inspiron 15 3000 Laptop, 15.6"" FHD LED Display, Intel Core i3 1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe SSD, HDMI, Webcam, Windows 11 Pro, Black",599,Dell,Dell Inspiron 15,15.6,_1920 x 1080,Intel Core i3,_3 GHz core_i3,_Integrated,8,256 GB SSD,Windows 11 Pro,_35.83 x 23.54 x 2.1 cm; 1.65 kg,2,Intel
1715877712-55,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=8&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,2023 Dell Inspiron 15.6Ã“ FHD Laptop 2-Core Intel Core i3-1115G4 UHD Graphics 8GB DDR4 256GB NVMe SSD WiFi AC BT Webcam HDMI1.4 Windows 11 Pro,https://www.amazon.ca/Dell-Inspiron-i3-1115G4-Graphics-HDMI1-4/dp/B0CMCR6ZNV/ref=sr_1_186?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.I8syJ-Rxw3oh5NYkPRK1yWdwu6idGiLlnyLMZb7vAyTpNfrHCzEdXQYDqbDPjYbo2N63gA8XVSyx3z_Qg2iiTxBKJAKW9Zns5dtXTeGq_HazIj_6uqHJszCRgS6r5_JKk1S4XvjoztADejaClbzhELWSZZWOnkBgLcxjZKUOF79b80DLXbu-Y7WyFpnTdrhVn4RvOPXIzRCpCuhtHizx_q5XbcAx4O9RgBJMS01r2DC59kZUkkonsJ4Z_xLm6lN33Er5HEGiMpxC5KJE4soM8rPBTrFDWcMs_1bePH8JqVI.BkT0ANUWw5fUmqq4USsfWufYMGNy9JOxNCNCP781ZBU&dib_tag=se&keywords=dell+laptop&qid=1715877682&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-186&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,2023 Dell Inspiron 15.6Ã“ FHD Laptop 2-Core Intel Core i3-1115G4 UHD Graphics 8GB DDR4 256GB NVMe SSD WiFi AC BT Webcam HDMI1.4 Windows 11 Pro,714,Dell,Inspiron 15,15.6,_1920 x 1080,Intel Core i3,_3 GHz core_i3_family,_Integrated,8,256 GB SSD,Windows 11 Pro,_55.88 x 35.56 x 10.16 cm; 1.73 kg,2,Intel
1715865869-102,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=6&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"15.6"" Laptop with Windows Home in S Mode - Intel Core i3 11th Gen Processor - 8GB RAM Memory - 256GB SSD Storage - Silver (15-dy2035)",https://www.amazon.ca/HP-15-6-Laptop-Windows-Home/dp/B09J3Z4QSX/ref=sr_1_139?dib=eyJ2IjoiMSJ9.0SQtzTo9FdrTCWaRQ8ujOigu-thLuHbOxxXA-9TAnokl87DZ0PS_37_jndxP8mHrVStRSFLF2MurpvkCUv5nzHSPLDnAyX8WPDGv3kbH8v_lTpm5Pgr8Vwsl2emGBzJ2iAmzTfwHgUynzsUr2UgiOQMinx3RupuvHb5KyROYRxd-L1lu9AtY1GX_arQ5GvIm-p_ukksxwT_MkIoABJH1sJmJ6ZTmeE0st3HFx0z69sAOzTvldM2u4rF4n1R2L_TO8vQUwVcPQDMlmzF_BWRz1FmwFGSSnv-kDYgY-Ec7gZ4.SzX4ytvhbloIw_C6hruVi5_bCHxkrPKKRC27KxhhcD0&dib_tag=se&keywords=hp+laptop&qid=1715865828&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-139,"HP 15.6"" Laptop with Windows Home in S Mode - Intel Core i3 11th Gen Processor - 8GB RAM Memory - 256GB SSD Storage - Silver (15-dy2035)",472,HP,,15.6,_1920 x 1080,Intel Core i3,_3.7 GHz core_i3,_Integrated,8,256 GB SSD,Windows 10 S,,4,AMD
1715866536-225,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=1&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"15.6"" Laptop, Intel Core i3-1115G4, 8GB RAM, 256GB SSD, Spruce Blue, Windows 11 Home in S Mode, 15-dy2792wm",https://www.amazon.ca/HP-Laptop-i3-1115G4-Windows-15-dy2792wm/dp/B0C7PKZW5P/ref=sr_1_16?dib=eyJ2IjoiMSJ9.p7EO1Kp1nl--JECeQZHdx-BqzsTZ8245p-dkI0r45aEaL-gOS7pCnezlsPsSgrcBeZb7IoNkqDk3ZXE5LbuCtQgE5Ss9Yh5OaNzR0q-KSHqPsRMxWWNIh5IsovI0BrzIYgk0VaezxP3jBfJ8ki6bUBuFfJh36MesXw55hDyXmXg2hlhfcAl5xpzD099Fh7oc4YKoKusWTna6H4Y6GNHRFGt7AJCsiUB_MuleB4L82s7-NTRbZJ5tX45oLCaHqkByTCM83uxo5CIsADzhsNm8637Fne_U3zzm5qQSn3Xq4lE.L9Jisf_C77rLAoToGmFx-BPAgvexi26lIqpQedfvStQ&dib_tag=se&keywords=hp+laptop&qid=1715866484&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-16&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"HP 15.6"" Laptop, Intel Core i3-1115G4, 8GB RAM, 256GB SSD, Spruce Blue, Windows 11 Home in S Mode, 15-dy2792wm",525,HP,15-dy2792wm,15.6,_1920 x 1080,Intel Core i3,_2.2 GHz core_i3,_Integrated,8,256 GB SSD,Windows 11,,6,Intel
