web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715949741-118,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=6&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"IdeaPad Gaming 3 15.6"" FHD Laptop, AMD Ryzen 5 5600H, NVIDIA GeForce GTX 1650 4GB DDR6, 32GB RAM, 2TB SSD, Backlit Keyboard, Wi-Fi 5, Bluetooth, Black, Win 11 Pro, 32GB USB Card",https://www.amazon.ca/LENOVO-IdeaPad-Gaming-Keyboard-Bluetooth/dp/B0CML98WN4/ref=sr_1_123?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.pnSHlPzc1sfnG87RrAjsiL8P8xz8iYQ1KbWC1TL0gVevpkGfNNZO89040YCf62X2P4t0vBscYM9kbn-sYaGR1Ays6MTbo_ZYGMV0iisjn5BIyyoiOYo0Oc6lyAgcMr3FQmcy17A-GHpjYMq3dDgddChvzbVwHvgdJAUeMvB1J0GfwrpTujpB366JWg7pCikMbUZkx8DLJX3dm2bt2e-qXlvOuLYpxw2Y3wWwRKK86PiLVQDE6v4mAJSOpMFlGAbzisr58x4wMWj3FvG_LXUV9QDWgIq5vZd3ZAiQLnzmBo8.9nRwii2byKEiTEXd23r5iEs4QAMfIsxcPko4blyNJYM&dib_tag=se&keywords=lenovo+laptop&qid=1715949643&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-123&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"LENOVO IdeaPad Gaming 3 15.6"" FHD Laptop, AMD Ryzen 5 5600H, NVIDIA GeForce GTX 1650 4GB DDR6, 32GB RAM, 2TB SSD, Backlit Keyboard, Wi-Fi 5, Bluetooth, Black, Win 11 Pro, 32GB USB Card","1,249.00",Lenovo,IdeaPad,_15.6 Inches,_1920 x 1080 pixel,Ryzen 5,_3.3 GHz ryzen_5,,_32 GB DDR4,_2 TB SSD,_Windows 11 Pro,_53 x 32 x 10 cm; 3.18 kg,_6,__AMD
1715949898-155,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"Yoga 7i 16"" WUXGA 2 in 1 Touchscreen Laptop (Pen Not Included), Intel Core i7-1355U, 16GB LPDDR5, 512GB SSD, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6E, Win 11, Gray, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-Yoga-7i-Touchscreen-Fingerprint/dp/B0CRDJZ7MV/ref=sr_1_86?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9._X-Q8CwtYDTiQCu_wf3UQnH3k0Y6iixMvgkcw23Lq9-quswIgIs7ZdzWjoeN8Z5ym2qwKltPBpsRmDmHlpFormLhaPlRkQZ0BAcgDX87Jep3khYYKiPaPcV0uqDccnI-goGetbpZx3X6I9SV7wWJzhkGmuK_GNfDepjrUd5BwZLGMmuBSPE3ySbTf40C8GrP-QiK7-XJCw-7i6ojdal-DoP_M3HQHStFM5mZ8_CGDUr_-00Y-f3zY986Q0XMm5Z0SZEGpecrXS_0rgtbO_9OI0hJVacZxXHzbCT_wOczl2M.yx4K1rOm625MZGonePIxYqnSV-qDzU7NsXpW1_GiSCw&dib_tag=se&keywords=lenovo+laptop&qid=1715949846&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-86&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo Yoga 7i 16"" WUXGA 2 in 1 Touchscreen Laptop (Pen Not Included), Intel Core i7-1355U, 16GB LPDDR5, 512GB SSD, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6E, Win 11, Gray, 32GB Hotface USB Card","1,249.00",Lenovo,Lenovo Thinkpad,_16 Inches,_1920 x 1200 pixel,Core i7,_1.7 GHz core_i7,,_16 GB DDR5,_512 GB SSD,_Windows 11 Home,_55 x 33 x 10.16 cm; 2.04 kg,_10,_Intel
1715949910-158,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"ThinkPad E14 G3 14"" FHD Business Laptop, AMD Ryzen 7 5700U, 24GB RAM, 1TB PCIe SSD, AMD Radeon Graphics, HD Camera, WiFi, HDMI, RJ-45, Win 10 Pro, Black, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-ThinkPad-E14-Business-Graphics/dp/B0BZVT5JVS/ref=sr_1_83?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9._X-Q8CwtYDTiQCu_wf3UQnH3k0Y6iixMvgkcw23Lq9-quswIgIs7ZdzWjoeN8Z5ym2qwKltPBpsRmDmHlpFormLhaPlRkQZ0BAcgDX87Jep3khYYKiPaPcV0uqDccnI-goGetbpZx3X6I9SV7wWJzhkGmuK_GNfDepjrUd5BwZLGMmuBSPE3ySbTf40C8GrP-QiK7-XJCw-7i6ojdal-DoP_M3HQHStFM5mZ8_CGDUr_-00Y-f3zY986Q0XMm5Z0SZEGpecrXS_0rgtbO_9OI0hJVacZxXHzbCT_wOczl2M.yx4K1rOm625MZGonePIxYqnSV-qDzU7NsXpW1_GiSCw&dib_tag=se&keywords=lenovo+laptop&qid=1715949846&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-83&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo ThinkPad E14 G3 14"" FHD Business Laptop, AMD Ryzen 7 5700U, 24GB RAM, 1TB PCIe SSD, AMD Radeon Graphics, HD Camera, WiFi, HDMI, RJ-45, Win 10 Pro, Black, 32GB Hotface USB Card","1,249.00",Lenovo,ThinkPad,_14 Inches,_1920 x 1080 pixels,Ryzen 7,_1.8 GHz ryzen_7,,_24 GB DDR4,_1 TB SSD,_Windows 10 Pro,_44.5 x 30.2 x 8.2 cm; 1.64 kg,_8,_AMD
1715949416-33,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=9&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"21JK0053US ThinkPad E14 Gen 5 14"" WUXGA Touchscreen i7-1355U 1.7GHz Intel Iris Xe Graphics 16GB RAM 512GB SSD Win 11 Pro Graphite Black",https://www.amazon.ca/21JK0053US-ThinkPad-Touchscreen-i7-1355U-Graphics/dp/B0C8Z64N5X/ref=sr_1_208?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.g3sW4fJKZT7Aaic5eC7PBc0KOmycRe_Lh4es5P9YKKih1JioB2ua-ihL9xcEI88Yw5NYjdtu9TOBJ4yq6V7nDL3uHBoB4X83AHuqbUDWcTzPqisanx-FUe5bG0UF7A8cAq5HfFATOn-wEFVSI2AVsyJqYd9AJpGxswOJRNZE9a6E6noRvG_XGaq-gqTjZjrTkLCgDYuEmhabk-pnNb_1WA5BlX8BemhgUDrwKoiuOoNeIX_5C1hm9rnVsiGw7F0u2LXqxH6aL_XKhpQ48164mK0YxPwxCFpp9J7yHl2DIfk.s2q7nwacSPgFB0ryuCXB64uIdw4t4mNjqvN6nPg9SgA&dib_tag=se&keywords=lenovo+laptop&qid=1715949385&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-208&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo 21JK0053US ThinkPad E14 Gen 5 14"" WUXGA Touchscreen i7-1355U 1.7GHz Intel Iris Xe Graphics 16GB RAM 512GB SSD Win 11 Pro Graphite Black","1,259.00",Lenovo,ThinkPad,_14 Inches,_1920 x 1080 pixels,,,,,_512 GB,_Windows 11 Pro,,_1,_Intel
1715950252-236,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"Thinkpad E16 Gen 1 16"" WUXGA (1920 x 1200) Laptop - Intel Core i7-1355U (10 Core) Processor, 16GB RAM, 512GB SSD, Windows 11 Pro - Graphite Black",https://www.amazon.ca/Lenovo-Thinkpad-WUXGA-1920-Laptop/dp/B0CLW3PXHC/ref=sr_1_5?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.Ksp09ipYJ2676rL24PhR85tNnhWVxXd6S7_dHpTC_lMw_FyQDwt86S3CGvAFzOkvrQ7evVM6qqwbvDvS2k-SAKh61dUBbu06Cf7Icvqp8haqo2WteeZa-3kNlADyB3nK01YM1Hw24q6HXrJMi7x-m5c7qUMA-7wRiJbjSAWq9SfWHSdRDMjjaVgJZRhEb0KCK2fqtUxFvX31Ig02HofPHXARLxAKH2Ji-uRIKQ_qRy4xyrIK6pQpn7GdfcTOumqwVKhHefkKKDc1B7PpQ5xAj3vO3FPVHAT6zxBJfK7a3Ig.r5wE144fnE9HQTZVVDIaRuNZDz7wUVh6tuHn45gn1EY&dib_tag=se&keywords=lenovo+laptop&qid=1715950166&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-5&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo Thinkpad E16 Gen 1 16"" WUXGA (1920 x 1200) Laptop - Intel Core i7-1355U (10 Core) Processor, 16GB RAM, 512GB SSD, Windows 11 Pro - Graphite Black","1,259.00",Lenovo,Lenovo Thinkpad E16 Gen 1,_16 Inches,_1920 x 1200 pixel,Core i7,_3.7 GHz core_i7,,_16 GB DDR5,_512 GB SSD,_Windows 11 Pro,_48.4 x 32.8 x 8 cm; 907.18 g,_10,_Intel
1715949978-174,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"ThinkPad T14s Gen 3 Business Laptop, 14"" FHD IPS Touchscreen, AMD Ryzen 7 PRO 6850U Octa-core Processor, 16GB RAM, 512GB SSD, WiFi, Bluetooth, Webcam, Win 11 Pro, Black, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-ThinkPad-T14s-Touchscreen-Octa-core/dp/B0CPSCC6FN/ref=sr_1_67?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.wiqCflSWxZYEytuAWW-Sx8hucCrKZEh0Zg5R-kLQB4y6ORJDpPOZX06o63TN44efw7s3EnN6IVRCjfUJAgTeP7me7v4H1iMEH9eTz1wGaX5h8O4IAEzMFe-vOxVIwhQmZVlH4YlGuTncPWmZi1GOTFyDijojxxtkXmZpZeaGphnBtlne0G8Ulx1TbonPpqa8C_wemTXsmKOgqQvcQ-uojKPoGfSC0TuvBJaLH6viMAt6a2WskHGNlREfhgfC78Fz61Ef94f7VZHibQnwDbvE8F0l-apGst8iBWBEa5voGu4.YdHAjccXqKaJVGkz2Cm-d4z3rT2c-aNYt8MyjfbUz0k&dib_tag=se&keywords=lenovo+laptop&qid=1715949949&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-67&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo ThinkPad T14s Gen 3 Business Laptop, 14"" FHD IPS Touchscreen, AMD Ryzen 7 PRO 6850U Octa-core Processor, 16GB RAM, 512GB SSD, WiFi, Bluetooth, Webcam, Win 11 Pro, Black, 32GB Hotface USB Card","1,269.00",Lenovo,ThinkPad,_14 Inches,_1920 x 1080 pixel,Ryzen 7,_2.7 GHz ryzen_7,,_16 GB DDR5,_512 GB SSD,_Windows 11 Pro,_31.77 x 22.68 x 1.77 cm; 1.32 kg,_8,__AMD
1715949835-141,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"IdeaPad Gaming 3 Laptop, 15.6"" FHD 120Hz Display, AMD Ryzen 5 5600H, 64GB RAM, 2TB SSD, NVIDIA GeForce GTX 1650, Backlit Keyboard, HD Webcam, Wi-Fi 6E, Win 11, Black, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-IdeaPad-Gaming-Display-Keyboard/dp/B0CJ53L9LK/ref=sr_1_100?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.cJwVC-iRlYbD3twnY8Kcoh7rBnQJj7JoREXzYoIqCQUFJIHROlUskF7mKHyjjv8aD_4ftrvKzwyLRlfl_4WoQkRFy_X_qoCm5iWs23pjR0XeTeRpy8taCFoZA_AiCpt7j5awhwvxQgStMjrRU-KqYN0VFQgnq_KC_2JBpXtaLkOL8gq16L83LxdZlzj9xhC6dyUvSDQXKaDnK-EP8fT92oy010-wS9gDvSjAVignuEUjcScCfgBZUQt2_71yNYxY40YpzBO_GNFJPeJYjOOMurrMRedf7CGKcvwjgqay2d0.Rf5Xvxm5kF15qqCUtZrs0_UWTnmgiL77KqZQAZ48EEQ&dib_tag=se&keywords=lenovo+laptop&qid=1715949750&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-100&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo IdeaPad Gaming 3 Laptop, 15.6"" FHD 120Hz Display, AMD Ryzen 5 5600H, 64GB RAM, 2TB SSD, NVIDIA GeForce GTX 1650, Backlit Keyboard, HD Webcam, Wi-Fi 6E, Win 11, Black, 32GB Hotface USB Card","1,279.00",Lenovo,IdeaPad,_15.6 Inches,_1920 x 1080 pixels,Ryzen 5,_3.3 GHz ryzen_5,,_64 GB DDR4,_2 TB SSD,_Windows 11 Home,_53.6 x 33.4 x 10.2 cm; 2.2 kg,_6,_AMD
1715949757-121,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"Yoga 7i 2-in-1 14"" 2.2K Touchscreen Laptop, Intel Core i5-1335U, 16GB LPDDR5, 2TB SSD, Intel Iris Xe, Backlit Keyboard, Fingerprint Reader, FHD Webcam, WiFi 6E, Win 11, Grey, 32GB USB Card",https://www.amazon.ca/Lenovo-Yoga-7i-Touchscreen-Fingerprint/dp/B0CTMFGL1B/ref=sr_1_120?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.cJwVC-iRlYbD3twnY8Kcoh7rBnQJj7JoREXzYoIqCQUFJIHROlUskF7mKHyjjv8aD_4ftrvKzwyLRlfl_4WoQkRFy_X_qoCm5iWs23pjR0XeTeRpy8taCFoZA_AiCpt7j5awhwvxQgStMjrRU-KqYN0VFQgnq_KC_2JBpXtaLkOL8gq16L83LxdZlzj9xhC6dyUvSDQXKaDnK-EP8fT92oy010-wS9gDvSjAVignuEUjcScCfgBZUQt2_71yNYxY40YpzBO_GNFJPeJYjOOMurrMRedf7CGKcvwjgqay2d0.Rf5Xvxm5kF15qqCUtZrs0_UWTnmgiL77KqZQAZ48EEQ&dib_tag=se&keywords=lenovo+laptop&qid=1715949750&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-120&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo Yoga 7i 2-in-1 14"" 2.2K Touchscreen Laptop, Intel Core i5-1335U, 16GB LPDDR5, 2TB SSD, Intel Iris Xe, Backlit Keyboard, Fingerprint Reader, FHD Webcam, WiFi 6E, Win 11, Grey, 32GB USB Card","1,299.00",Lenovo,Lenovo Yoga,_14 Inches,_2560 x 1440 pixels,Core i5,_1.3 GHz core_i5,,_16 GB DDR5,_2 TB SSD,_Windows 11 Home,_31.77 x 22.25 x 1.65 cm; 1.55 kg,_10,_Intel
1715949540-69,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=8&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"LOQ Gaming Laptop, 15.6"" FHD 144Hz, Intel 13th Gen 8-Core i5-13420H, GeForce RTX 3050, 16GB DDR5, 1TB PCIe SSD, Backlit KB, WiFi 6, USB-C, RJ45, PDG HDMI Cable, US Version KB, Win 11 Pro",https://www.amazon.ca/Lenovo-i5-13420H-GeForce-Backlit-Version/dp/B0CN1SBJT9/ref=sr_1_172?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.r1oolFn28i6Zao7PCSlYDnlV1A2Kkwb2ezuHU-zBHYTcOKIV9ZE56MHR2S85JHQ6MGemp75CP0_trKyPTqMV2atzSSqxUEjtw3BDhw89o-9gnn-YB61Tgl9mlaiTF8vAiQ3iFyFoKxyO5NEIcwGzibiuVuFv153wwYLJqCXsk-5sOL7TNjpMTAZrKbhAtax1mOKPVqm4kp7kHVcYvS-dQ9brNu2ObDMuUHlx-dGqLIGi2Dek6XxCefaLZcBgcLNdde3HIR980jJzKt_PrG0Z9yPkUy8SFvL9RaNgjNhjIRs.9nUXsdwEdB3ATbwBE42EcqJj3N8pfT0FDPBmnms8-NI&dib_tag=se&keywords=lenovo+laptop&qid=1715949466&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-172&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo LOQ Gaming Laptop, 15.6"" FHD 144Hz, Intel 13th Gen 8-Core i5-13420H, GeForce RTX 3050, 16GB DDR5, 1TB PCIe SSD, Backlit KB, WiFi 6, USB-C, RJ45, PDG HDMI Cable, US Version KB, Win 11 Pro","1,304.00",Lenovo,LOQ,_15.6 Inches,_1920 x 1080 pixels,Intel Core i5,_3.4 GHz apple_ci5,,_16 GB DDR5,_1 TB SSD,_Windows 11 Pro,,_8,_Intel
1715949846-144,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"Thinkpad X1 Nano 13.3"" 2K Business Laptop, Intel Core i7-1160G7, 16GB RAM, 512GB SSD, Backlight Keyboard, Fingerprint Reader, Iris Xe Graphics, Win 11 Pro, Black, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-Thinkpad-i7-1160G7-Backlight-Fingerprint/dp/B0CQSK7TF9/ref=sr_1_97?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.cJwVC-iRlYbD3twnY8Kcoh7rBnQJj7JoREXzYoIqCQUFJIHROlUskF7mKHyjjv8aD_4ftrvKzwyLRlfl_4WoQkRFy_X_qoCm5iWs23pjR0XeTeRpy8taCFoZA_AiCpt7j5awhwvxQgStMjrRU-KqYN0VFQgnq_KC_2JBpXtaLkOL8gq16L83LxdZlzj9xhC6dyUvSDQXKaDnK-EP8fT92oy010-wS9gDvSjAVignuEUjcScCfgBZUQt2_71yNYxY40YpzBO_GNFJPeJYjOOMurrMRedf7CGKcvwjgqay2d0.Rf5Xvxm5kF15qqCUtZrs0_UWTnmgiL77KqZQAZ48EEQ&dib_tag=se&keywords=lenovo+laptop&qid=1715949750&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-97&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo Thinkpad X1 Nano 13.3"" 2K Business Laptop, Intel Core i7-1160G7, 16GB RAM, 512GB SSD, Backlight Keyboard, Fingerprint Reader, Iris Xe Graphics, Win 11 Pro, Black, 32GB Hotface USB Card","1,319.00",Lenovo,ThinkPad,_13.3 Inches,_3840 x 2160 pixels,Core i7,_2.7 GHz core_i7,,_16 GB DDR4,_512 GB SSD,_Windows 11 Pro,_43.7 x 30.9 x 7.6 cm; 900 g,_4,_Intel
1715950084-197,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"Thinkpad E16 Gen 1 16"" WUXGA Laptop - Intel Core i7-1355U, 16GB RAM, 1TB SSD, Windows 11 Pro - Graphite Black (21JNS0F300)",https://www.amazon.ca/Lenovo-Thinkpad-E16-WUXGA-Laptop/dp/B0CY3PTRLK/ref=sr_1_44?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.PFseQp6-dAu3tgQjC7ceDxZpcH3NKjiBcskfgDXBntBYl6OxGh2HPumpLyw5uhJLHstl2n_y1451L3fs1tDaIRBlW6Q5fC8nS7s9D1pLIJq5gPwK-A4IU4YsDpGCmDY8UwOQjTGGpIetQqYZU967OdzlCRXBtmDDj_C0F3h1Ahl5GeoW4V38_4kJvy3zOL9lBt0sU-Rp8u-sRgfJznDc45udi0qM_FsJ16XQd_XnODUkWPCNShqzA5BV5Wn0V4X8Wmu9iOKHRiVEggeeZFva4xZ8-RmpqgIskdeSIhGAVmU.b1b52bLDN8G2-NM2i96KjSw79TP3GLNgDz5qMdlfrZU&dib_tag=se&keywords=lenovo+laptop&qid=1715950061&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-44&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo Thinkpad E16 Gen 1 16"" WUXGA Laptop - Intel Core i7-1355U, 16GB RAM, 1TB SSD, Windows 11 Pro - Graphite Black (21JNS0F300)","1,319.00",Lenovo,Lenovo Thinkpad E16 Gen 1,_16 Inches,_1920 x 1200 pixel,Core i7,_3.7 GHz core_i7,,_DDR4,_1 TB SSD,_Windows 11 Pro,_46 x 38 x 8 cm; 2.3 kg,_10,_Intel
1715949590-82,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=7&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"Thinkpad X1 Yoga 13.5"" 2 in 1 2K Touch Business Laptop, Intel Core i7-1160G7, 16GB RAM, 512GB SSD, Backlight Keyboard, Fingerprint Reader, Win 11 Pro, Gray, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-Thinkpad-i7-1160G7-Backlight-Fingerprint/dp/B0CQSN1K29/ref=sr_1_159?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.dZ9Pw76-SQepydcMTbgKkjd7--yQDPVYNep8Lnl0PrDopkn5VV06rLqayUx14b8GDCD2pRwX2Tpplwk4pFEtW7Fpf9cvo6shj2qSmFzR-rcXMoNMGqOuP5Nkr5yF2XxIaVhF91xdCAK6oczJPK57rSVv5FNvoEV5iJixRaLz4Tnslxf84AnjlYX7ZM__Mh1FhiU0goA1XUgFatveHcOqsgimMOOwF1zWUxs5olpMy3yI61yf0tVuRLR7gVinIo1FFwAgEfTpsiqWz5NKd9IiVgWaormJvytiPVdGS4kT84U.B_cXxeky1UY2R4QqJEnwIsTlO-r7PDV8PO-8HvgShtQ&dib_tag=se&keywords=lenovo+laptop&qid=1715949551&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-159&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Lenovo Thinkpad X1 Yoga 13.5"" 2 in 1 2K Touch Business Laptop, Intel Core i7-1160G7, 16GB RAM, 512GB SSD, Backlight Keyboard, Fingerprint Reader, Win 11 Pro, Gray, 32GB Hotface USB Card","1,329.00",Lenovo,ThinkPad,_13.5 Inches,_2560 x 1600 pixel,Core i7,_2.7 GHz core_i7,,_16 GB DDR4,_512 GB SSD,_Windows 11 Pro,_29.74 x 23.27 x 1.14 cm; 990 g,_4,_Intel
